id1,id2,match_len,is_rc,score
291,733,32,-,92.40735384437454
312,599,32,-,92.40695030852865
99,754,23,-,92.40540818071929
310,964,32,-,92.40268925930083
271,302,19,-,92.39999216891174
822,962,32,-,92.39356756293826
206,465,32,-,92.39334155865666
225,965,32,-,92.39188818920871
529,961,32,-,92.38981080460596
589,965,28,-,92.38481054914824
26,886,32,-,92.38460050257383
225,923,26,-,92.38325077439406
302,704,23,-,92.38099732282173
187,648,22,-,92.38057444782706
611,674,25,-,92.37597768953678
839,910,32,-,92.37593676436256
490,805,17,-,92.3758439281748
130,294,17,-,92.37497785430735
603,812,32,-,92.37312669281906
113,879,32,-,92.36947744129162
143,909,28,-,92.36912593243484
364,838,18,+,92.36747819952659
80,483,29,-,92.36534634741503
649,660,19,-,92.36391558063957
28,549,32,-,92.3639154199261
119,246,28,-,92.36375374359858
100,462,23,+,92.36211804570861
199,584,32,-,92.36033973124987
384,462,32,+,92.36012181834123
498,961,17,-,92.3601213675976
742,887,28,-,92.3579033286354
503,666,32,-,92.35790331448192
262,997,29,-,92.35790308486138
569,811,19,-,92.3564510662261
833,904,32,-,92.35645103200493
225,592,32,-,92.35162377229123
97,859,25,+,92.34883013543855
97,859,18,-,92.34883013543855
30,643,32,-,92.34883002311376
726,827,28,-,92.34808735290645
654,911,21,-,92.34627472184481
581,682,19,-,92.34604802501364
478,589,27,-,92.34297518832035
786,847,20,-,92.34297518327811
592,973,32,-,92.3425176269526
395,994,20,-,92.34069912524855
277,707,29,-,92.34064605518792
609,682,28,-,92.33840778782202
101,554,32,-,92.33655270454283
488,525,20,-,92.33301990589662
522,899,32,-,92.33170975381312
203,569,28,-,92.33039780832338
338,704,23,-,92.3285508625026
378,733,32,-,92.32282430461645
11,87,18,-,92.3228238553355
87,284,17,-,92.31643276142789
727,967,30,-,92.31170958463446
252,338,32,-,92.31063099749687
495,599,32,-,92.30153563802588
663,919,19,-,92.29915701282616
74,259,18,-,92.29280716557453
515,606,27,-,92.2928016558935
609,710,20,-,92.28929215328323
613,677,19,-,92.28850676372674
395,851,24,-,92.28474947957974
55,771,18,-,92.27908685624199
346,707,17,-,92.27593649579049
332,537,18,+,92.27450453761044
97,810,29,-,92.27411317420331
188,409,27,-,92.26220958600389
270,473,17,+,92.2614824909618
351,726,20,-,92.26036120895866
622,806,32,-,92.26035960121858
213,374,25,-,92.25450925390355
298,603,32,-,92.25083784332669
603,773,32,-,92.24432296561167
297,530,24,-,92.23520571146086
375,628,32,-,92.23434425909878
974,1001,19,+,92.233664820976
785,827,21,-,92.23028950524426
715,824,25,-,92.22410969487356
475,483,32,-,92.22211302132794
99,372,32,-,92.21935426631437
234,978,32,-,92.2154979098268
594,876,30,-,92.21469049857515
594,876,18,+,92.21469049857515
464,860,17,-,92.21469025480113
339,653,29,-,92.21463839758918
65,649,19,-,92.21368332498419
473,519,29,-,92.2116472316995
67,431,22,-,92.2114432531271
596,662,23,-,92.20706035994239
564,802,32,-,92.20489244634027
58,413,24,+,92.20448588332657
842,950,32,+,92.19922329121255
493,997,30,-,92.19858307928912
218,970,32,-,92.19844247753552
463,956,17,-,92.19224942966883
303,343,23,-,92.19108353327772
591,864,18,-,92.1890868316537
76,887,32,-,92.18481441015456
160,456,17,-,92.18166434755044
277,645,32,-,92.1745111022946
72,277,32,-,92.17450960682031
577,732,22,-,92.17148125685378
330,500,22,-,92.17138277590094
926,930,32,-,92.17132886568163
161,552,32,-,92.16302293533265
343,484,31,-,92.16266932220427
423,872,17,+,92.14935608155997
103,889,17,+,92.14428383056595
58,320,32,-,92.14358521065297
106,620,31,-,92.1407437883504
263,490,21,-,92.13777184179204
418,937,28,-,92.13776542903238
442,856,32,-,92.13726708641447
513,599,32,-,92.13514760957767
188,908,29,-,92.13432022169624
633,721,17,+,92.13335064904469
30,676,32,-,92.1301969449255
282,413,32,-,92.12810905983237
395,677,19,-,92.12667039874424
27,955,24,-,92.12667038497226
243,618,32,-,92.12667036938082
399,483,32,-,92.1239314550243
64,492,32,-,92.12299411575738
448,532,26,-,92.1217500599983
229,684,32,-,92.11977800282766
454,887,32,-,92.11750679729518
926,939,17,+,92.11659249358847
298,764,31,-,92.11431171508626
351,545,20,-,92.11374959843569
307,906,17,+,92.11206715370666
375,552,18,-,92.10990935439068
742,847,18,-,92.10957458605155
869,974,27,-,92.10615292211314
254,494,18,-,92.10493657217116
408,726,29,-,92.10489224236991
526,600,18,-,92.10391648120113
563,592,28,-,92.1025400116353
179,271,27,-,92.09978293078878
573,838,31,-,92.0940565333067
889,924,17,+,92.0940562375738
378,500,32,-,92.08769279127146
685,778,17,+,92.08515137184875
234,582,32,-,92.0825090689641
108,285,21,-,92.0818824670892
17,245,18,-,92.07859821642957
477,800,17,-,92.0775370366049
87,647,32,-,92.07706320068404
701,929,28,-,92.07631432696952
898,955,17,-,92.07504807687128
486,580,28,-,92.07504805226056
135,953,32,-,92.07167647801194
539,958,17,+,92.07115527767579
296,790,19,+,92.06432093856232
511,712,32,-,92.06404064151185
274,541,23,-,92.06089490289587
569,660,25,-,92.06039863100666
117,592,24,-,92.0589803862499
39,243,19,-,92.05752299479786
84,279,25,-,92.05434186050866
533,948,24,-,92.05434169150683
27,181,26,-,92.05308502476555
202,946,23,-,92.05308384077085
361,481,25,-,92.05099489178758
320,591,19,-,92.05057720303567
150,999,23,-,92.04356419185147
263,561,17,-,92.04355899751623
545,740,25,-,92.0418903294327
245,991,32,-,92.03858194373032
568,697,23,-,92.03771406849879
565,577,26,-,92.03742973080064
490,911,18,-,92.03665715949238
573,764,32,-,92.03167066305556
135,461,17,+,92.03157441559505
285,526,32,-,92.03056276378754
654,812,32,-,92.03049164527893
413,908,17,+,92.02900961970222
180,611,32,-,92.02772603185353
259,550,18,+,92.02759361426247
629,815,27,-,92.02610869032983
11,139,21,+,92.0230883391603
226,346,32,-,92.02045679223043
628,775,27,-,92.02001553935
15,513,26,-,92.0184402379233
806,999,32,-,92.01829111801268
726,851,32,-,92.01828459972083
113,973,23,-,92.01763144871762
167,682,25,-,92.01745112267771
246,833,32,-,92.00879817253059
338,413,31,-,92.00450715083147
761,877,32,-,92.00351167142682
802,979,26,-,92.00059544766022
408,832,18,+,92.00053586423198
365,856,17,-,92.00053501883066
45,467,29,-,91.99905588379099
742,915,21,-,91.99444299068067
352,879,32,-,91.99444287157773
511,874,32,-,91.98980465988379
461,653,32,-,91.98980411291461
196,741,26,-,91.98971498743016
877,941,29,-,91.98840212732895
245,557,32,-,91.98840212615036
534,899,17,-,91.987865285729
478,752,28,-,91.98564592704687
130,965,21,-,91.97865494478246
465,954,31,-,91.97540618031267
595,602,25,-,91.97536247265803
182,310,22,-,91.97256013462385
533,759,30,-,91.97255973819982
295,988,18,-,91.97115666388544
285,372,28,-,91.97114666497602
159,423,21,-,91.96549206495848
193,992,28,-,91.96549164380629
484,844,26,-,91.9576349204984
254,302,26,-,91.95500160507947
157,820,32,-,91.9549998760832
127,792,23,-,91.95056835488451
554,679,32,-,91.95000234972265
707,787,32,-,91.94073483518851
317,374,32,-,91.9373502987248
410,906,22,-,91.93510137827303
234,879,32,-,91.93505673993188
244,584,25,-,91.93395902517116
569,887,24,-,91.93297835880011
654,660,17,-,91.93241443819166
671,819,17,-,91.93178757770029
268,326,22,-,91.92881753155443
408,454,17,-,91.92850356668247
263,603,30,-,91.92744247456037
140,480,31,-,91.92495341696356
681,982,19,-,91.92495341110406
352,820,18,-,91.92495327551543
541,822,30,-,91.92008337760268
795,882,32,-,91.9184400264363
82,977,32,-,91.91464305672214
450,956,20,-,91.91417866970144
743,933,32,-,91.91340301813291
431,521,32,-,91.91015082414141
970,987,17,+,91.90822458560827
16,877,24,-,91.90606978013501
167,413,32,-,91.90583155049222
162,465,32,-,91.90545580971565
447,898,32,-,91.90351765505879
285,955,22,-,91.9006733073319
349,364,32,-,91.90059562881542
745,841,25,-,91.90048259492909
511,998,32,-,91.8997297984879
150,581,19,-,91.89336595266528
603,915,21,-,91.89256641098241
378,862,24,-,91.89166908089109
369,436,17,+,91.89014990892677
714,742,25,-,91.88858821424292
794,978,21,-,91.8784423246834
254,349,24,-,91.8784421133245
469,608,32,-,91.87494884293693
217,984,29,-,91.87494873800021
764,827,22,-,91.87476452773605
281,577,17,-,91.87288098012584
447,622,32,-,91.87248343799934
37,930,17,-,91.87195629841109
414,515,17,-,91.8697448391415
289,811,32,-,91.86953154186538
65,638,17,-,91.86735591010512
503,645,19,+,91.86493579689099
503,645,32,-,91.86493579689099
176,787,32,-,91.86332016408898
179,704,32,-,91.85956267309845
330,945,20,-,91.85752442504742
384,488,22,-,91.85538847116554
31,205,20,-,91.85538845768487
358,811,28,-,91.85523812774709
903,951,22,-,91.85074919686615
410,709,31,-,91.84924101583492
376,404,17,-,91.84923854039619
238,568,23,-,91.84923822238939
4,951,24,-,91.84923401497784
234,505,28,-,91.84838476087629
47,278,18,+,91.84813360065318
318,541,17,-,91.84559599001773
181,731,32,-,91.84518962600757
744,847,17,-,91.84387957830619
352,591,32,-,91.84284994792516
764,839,31,-,91.842424027024
832,973,22,-,91.83416673333146
371,981,18,+,91.83390515522363
255,729,32,-,91.83350700409576
40,662,19,-,91.82929849248312
654,876,32,-,91.82654727065102
167,582,23,-,91.82643758716739
796,958,20,-,91.82643693927197
352,973,25,-,91.82316579373875
573,956,19,-,91.8231657422276
320,704,26,-,91.82037627972149
466,530,17,+,91.81523414352208
682,987,20,-,91.81059558061953
102,997,28,-,91.8105951795345
682,965,32,-,91.80985428232738
438,730,32,-,91.80985342716907
908,914,32,-,91.80904317705313
243,405,29,-,91.80753298614195
274,552,32,-,91.80544133157744
328,872,19,-,91.80440390752487
97,842,32,+,91.80066960730792
429,874,31,-,91.80015677621023
413,478,27,-,91.79934308659877
569,714,19,-,91.79432053746957
137,533,32,-,91.79333176965356
757,908,32,-,91.78937984500965
76,289,32,-,91.78937867296716
442,838,29,-,91.78783988435957
705,729,21,-,91.78745395864323
499,698,32,-,91.78628287666662
520,533,18,-,91.7862759187675
162,579,19,+,91.78277022253414
203,404,18,-,91.7784156282746
56,326,20,-,91.7779516119249
76,954,27,-,91.77736915261053
117,609,19,-,91.77547669743993
416,603,32,-,91.76953142116461
593,800,18,+,91.765674366994
271,320,32,-,91.76564261930672
584,676,27,-,91.76431687558922
469,953,32,-,91.7606706568582
387,959,17,-,91.75818162119751
321,807,19,-,91.75523430001195
404,423,32,-,91.75510870649455
4,600,32,-,91.75131496932106
286,890,28,-,91.75041946331717
58,592,26,-,91.75015652105596
338,590,32,-,91.74930989687294
179,181,32,-,91.74909635126055
705,770,27,-,91.74813209291214
431,694,25,-,91.74663145800372
525,827,17,-,91.74663109636168
511,729,18,-,91.74395895773651
471,513,32,-,91.74389247593169
269,966,32,-,91.74389182803627
131,336,32,-,91.74379351347046
821,988,32,-,91.73931327084497
364,600,29,-,91.73789574774575
549,805,27,-,91.73746782245132
266,475,32,-,91.7374677760913
28,486,22,-,91.72953616240724
72,84,21,-,91.72843760415898
364,894,29,-,91.7211218957293
235,803,22,-,91.72066133864793
238,461,23,-,91.71654841884184
622,644,31,-,91.70715173105386
382,587,28,-,91.7027665742541
609,798,19,-,91.70058344733373
176,882,32,-,91.69966764054969
326,562,24,-,91.69966642784254
710,794,23,-,91.69842461288708
11,671,17,+,91.69273000813523
604,641,30,-,91.69095559196143
71,744,32,-,91.68399866094408
676,686,26,-,91.68334232468341
715,770,28,-,91.68333950492645
499,849,23,-,91.68293890556936
561,935,31,-,91.67794991210464
569,785,20,-,91.65329899292875
315,999,25,-,91.65267499869881
123,143,19,-,91.64786988140234
496,692,18,-,91.64652091928414
674,688,25,-,91.64412669190317
498,741,31,-,91.64318703180301
44,332,17,-,91.64218629206964
288,727,32,-,91.63653289099528
154,850,32,-,91.63491530450678
864,996,29,-,91.62890329506699
447,999,32,-,91.62890318178873
882,883,32,-,91.62643826036204
10,199,32,-,91.62369940117948
0,738,29,-,91.62347147960254
357,468,26,-,91.62065612685178
631,738,28,-,91.62065605355762
0,634,32,-,91.61672369893883
6,458,21,-,91.61353542817632
746,777,27,-,91.61351596777384
485,953,31,-,91.6131128920661
240,390,27,-,91.6047046797056
62,158,18,-,91.60322067286671
582,904,27,-,91.59853150018692
184,356,17,-,91.59853147801306
137,330,32,-,91.59764949565668
569,854,24,-,91.59005428397441
183,611,24,-,91.58767034942436
982,984,31,-,91.57536864281414
768,775,21,-,91.57536863867853
929,991,27,-,91.57485657810288
308,574,28,-,91.5747485012191
38,737,23,-,91.57253680147392
154,235,32,-,91.56942612310894
764,889,19,-,91.56942598203365
84,883,32,-,91.56832047340397
515,682,17,-,91.56832018101296
44,768,31,-,91.56601302824461
196,886,17,+,91.56379446073005
60,443,20,-,91.56316565109343
150,592,32,-,91.56316456484755
362,942,27,-,91.56132927917841
370,599,32,-,91.56132911613871
307,424,18,-,91.56041151939604
72,787,32,-,91.55743814795053
768,786,22,-,91.55554727878322
246,516,32,-,91.55554689730438
800,900,17,-,91.55216582037103
188,819,32,-,91.55216579373874
569,954,23,-,91.55216572558477
468,863,21,-,91.54840872540908
82,518,32,-,91.5484078917417
332,922,18,-,91.5446883150086
650,715,19,+,91.54423402650201
130,394,17,-,91.54423391880498
126,680,29,-,91.54423214552651
167,526,32,-,91.54400805068641
36,838,21,-,91.54332939367926
378,523,25,-,91.5423327197524
666,830,17,+,91.53959540470221
713,774,22,-,91.53615144206076
9,424,20,-,91.53444194988141
533,642,32,-,91.53326725575401
308,923,30,-,91.5313575433698
410,648,26,-,91.5297636732245
41,860,18,-,91.52871560410446
229,346,32,-,91.52871553298439
100,286,18,-,91.52871536033044
283,963,29,-,91.52742489031561
280,953,26,-,91.52584466887498
324,632,32,-,91.5180540838494
572,897,32,-,91.51528317143985
450,542,22,-,91.51462834911331
483,661,32,-,91.51148856165216
130,352,26,-,91.50753059306993
159,186,18,-,91.50742714109643
290,307,30,-,91.50742556318066
352,364,22,-,91.50327977003711
226,768,32,-,91.49785055199548
376,841,27,-,91.49596957312072
666,930,17,+,91.49497929844426
150,609,22,-,91.49497283463319
117,965,18,-,91.4940980158255
392,950,22,-,91.49012246913385
516,904,32,-,91.48727145832514
144,438,19,-,91.48461432381706
552,744,21,+,91.48167382665633
583,930,24,-,91.47821805416051
532,758,18,+,91.47509787760099
497,526,17,-,91.47477147569366
621,867,24,-,91.47426661495419
126,757,32,-,91.46623749778513
394,915,32,-,91.46595265819202
802,835,31,-,91.46380080554646
0,506,20,-,91.46122407215901
623,852,27,-,91.46050138411341
247,969,32,-,91.45766073669826
526,576,32,-,91.45704208673492
262,393,27,-,91.45704208673492
846,872,21,+,91.45666240507735
309,326,27,-,91.45192697614233
101,732,19,-,91.45047072470933
153,285,32,-,91.43359718726417
80,711,32,-,91.42583387266774
536,806,29,-,91.42583270062522
864,955,32,-,91.41535876661918
552,867,32,-,91.41276398345957
480,565,18,+,91.4117095850094
254,352,29,-,91.40826683672879
4,894,26,-,91.4077649640194
161,844,25,-,91.40538104532904
17,899,18,-,91.40116823310663
390,741,32,-,91.40013541440368
677,846,20,-,91.39767037661477
526,894,25,-,91.3976703429766
186,708,25,-,91.39334193740717
367,778,29,-,91.39131810493589
159,376,32,-,91.3894139910094
504,583,17,-,91.38900103016738
43,970,21,-,91.38850681038863
510,822,27,-,91.38057512832032
401,908,32,-,91.38057486216071
246,933,32,-,91.3790863355741
957,967,28,-,91.37593672541105
27,58,31,-,91.37593670599611
773,999,32,-,91.37593241540543
392,778,32,-,91.37312668781894
273,653,32,-,91.37072797846382
542,945,19,+,91.36829846949571
207,459,17,-,91.36505558759471
965,978,26,-,91.36148260755816
486,950,31,-,91.3601218871902
27,591,20,-,91.358693790899
659,794,18,-,91.35798098012586
125,240,25,-,91.35704059555887
811,887,32,-,91.35503729846508
58,179,32,-,91.35350879174553
44,511,32,-,91.35269939749881
764,910,21,-,91.35218629478301
286,808,20,-,91.35162420729856
152,398,18,+,91.35162412827626
362,561,32,-,91.3516213875416
685,885,19,-,91.35141274104885
395,488,22,-,91.35141273918848
200,761,28,-,91.34965611375833
395,408,32,-,91.34959822497996
35,70,18,+,91.34958815531564
78,608,18,-,91.34751584272985
181,349,19,-,91.34735784408649
44,628,30,-,91.3462745316218
649,726,18,-,91.34627428260711
404,911,17,-,91.34376827406055
819,914,31,-,91.34376797357007
777,840,32,-,91.34117810768595
19,874,23,-,91.33834304764724
557,946,29,-,91.33834262256303
550,890,24,-,91.33816738350568
467,884,30,-,91.33175888650132
186,376,22,+,91.32871406508698
389,629,24,-,91.32855072151347
726,889,21,-,91.32854884053796
308,349,17,-,91.32854494312217
272,382,32,-,91.31646177763788
27,252,18,-,91.31646176016444
517,618,18,-,91.31638833882894
832,879,17,-,91.31456721971578
285,591,32,-,91.31174896278173
116,688,24,-,91.30939192048926
46,643,17,+,91.30939008770967
132,176,32,-,91.30890149166498
432,733,17,-,91.30565759008563
269,1001,17,-,91.30545697849888
187,858,32,-,91.29280716557453
788,826,18,+,91.2831100740514
32,373,32,-,91.27940142620201
129,644,21,-,91.27451004729147
5,595,17,+,91.27233531491295
534,970,32,-,91.27146991062715
229,628,28,-,91.26913586734086
270,824,29,-,91.26708009973093
123,628,17,-,91.26540419373099
503,707,24,-,91.26036120895866
33,187,32,-,91.25806256492845
527,1000,23,+,91.24935626881633
726,872,20,+,91.24362906179921
646,996,32,-,91.23726715970862
409,757,32,-,91.23019630217513
38,648,21,-,91.22677435008913
106,814,18,-,91.22441984999354
406,807,21,-,91.21306472968293
33,632,31,-,91.20780317578803
158,930,29,-,91.2039154340979
51,276,26,-,91.20391068226317
199,957,18,-,91.20278784986998
100,1000,25,+,91.19844235958388
257,999,18,-,91.19702131367087
349,879,31,-,91.19225277815707
65,103,23,-,91.19224860084465
820,904,32,-,91.18686825508327
486,819,21,-,91.18686760718785
298,898,32,-,91.1856444279533
85,887,17,-,91.18440326571428
205,797,32,-,91.18440326190695
349,589,19,-,91.18352491106235
346,774,24,-,91.18166433022662
234,252,21,-,91.17523971821696
26,523,25,-,91.17199507028839
297,663,32,-,91.17086733221466
29,30,32,-,91.16786570600506
352,605,28,-,91.16285764834865
742,956,21,-,91.16266959056202
484,744,32,-,91.1626690808911
847,1000,21,+,91.1624949532592
209,768,20,-,91.15752300333699
133,737,18,-,91.15751783856233
181,302,23,-,91.15503376111776
203,454,32,-,91.15308263383095
302,308,19,-,91.15301769417336
171,399,17,+,91.14816733833388
654,1000,18,-,91.14358521416008
286,959,19,-,91.14348365819326
431,707,29,-,91.14177042314839
768,909,26,-,91.14074424242368
478,591,21,-,91.13953055917298
19,786,21,-,91.13953055171564
483,573,21,-,91.13770163477147
240,313,27,-,91.13432016408899
353,875,22,-,91.13432011772896
205,866,30,-,91.13335048507656
28,152,24,-,91.1313538937916
285,605,24,-,91.12852333880153
413,987,20,-,91.12638856751167
16,213,21,-,91.1263883106442
787,795,23,-,91.12393144193086
171,910,17,-,91.12175017457128
946,991,32,-,91.1208878406601
403,801,29,-,91.1184138814599
768,874,27,-,91.1175068326353
259,275,28,-,91.11750679729518
68,607,32,-,91.11659588925207
45,975,18,-,91.11659542165884
752,825,22,-,91.11546215402642
536,782,22,-,91.11322844671338
203,811,32,-,91.11313648949888
462,740,17,+,91.10493566881694
338,710,30,-,91.10450703541215
179,364,22,-,91.10450631932069
529,759,24,-,91.09978189360962
365,786,17,-,91.09924649608132
130,592,20,-,91.09743748184935
100,404,24,-,91.09405593078587
144,1001,18,-,91.08970743386777
465,572,32,-,91.0895824770762
98,952,32,-,91.08831069803072
533,862,23,-,91.0876937652857
349,751,23,-,91.08677198731422
454,572,32,-,91.08085405867898
298,462,32,-,91.08062412827624
677,847,17,-,91.08062344127181
252,282,31,-,91.07540667131153
180,469,27,-,91.07276893260577
233,499,21,-,91.07115614394449
737,813,17,-,91.0659511168659
713,921,21,-,91.06431732366063
206,454,32,-,91.06404039132549
280,666,17,-,91.06037867296718
455,917,23,-,91.04910030957546
59,676,18,-,91.04840791102436
271,731,32,-,91.0436499146889
461,818,32,-,91.04073497341304
411,800,21,-,91.03838475788092
462,465,22,-,91.03531980967587
630,920,24,-,91.03510599690165
449,952,18,-,91.03454628618245
360,441,17,-,91.03454628209282
28,392,32,-,91.03368676524231
339,852,28,-,91.03167066273669
377,648,17,-,91.02932064193469
301,802,27,-,91.02918161980372
277,567,18,-,91.02772604387067
534,801,32,-,91.02275652931175
296,659,18,+,91.02271643084785
704,731,32,-,91.0223150487051
518,737,32,-,91.0223150432085
100,847,18,+,91.02231496932107
20,764,19,+,91.02032423343564
305,881,32,-,91.0203193583986
32,109,32,-,91.01827373965611
191,832,17,-,91.0176312980636
299,991,32,-,91.01763122932101
61,811,26,-,91.01546273406049
252,864,18,-,91.01489253529996
70,154,28,-,91.01489243420767
399,910,32,-,91.01207776256817
414,592,32,-,91.00940866856065
349,955,20,-,91.00511113379972
411,948,26,-,91.00471071049779
851,911,23,-,91.0034994143288
591,592,32,-,91.00051383107943
104,195,22,-,90.9997201063049
511,646,32,-,90.99793143712252
173,411,32,-,90.99715292881109
713,909,17,-,90.99713751769356
677,726,29,-,90.99589719841968
224,849,17,-,90.99544177722747
203,742,26,-,90.99185510779455
137,498,17,-,90.98708333634902
246,820,32,-,90.9850150852084
518,906,28,-,90.97941013519515
682,923,20,-,90.97865386680094
82,632,32,-,90.97628073039195
260,524,29,-,90.96939739734817
14,965,29,-,90.9688388403918
76,162,32,-,90.96794807253764
544,972,17,+,90.95969699539975
65,851,17,-,90.95597409789211
56,162,17,-,90.95499206063626
216,374,32,-,90.95072815334362
92,629,21,-,90.94520385290821
598,768,29,-,90.94276591222581
99,414,26,-,90.94275851224621
216,300,27,-,90.94243823318865
87,395,23,-,90.92317983811729
303,552,30,-,90.92317803352245
288,584,32,-,90.9194229835725
121,445,18,-,90.91774360393588
139,480,20,-,90.9146443722718
68,361,32,-,90.91459921476601
502,875,30,-,90.91046995534299
259,540,26,-,90.91046936507291
298,622,32,-,90.90500604384617
283,561,17,-,90.90127379663429
525,742,32,-,90.90067781917122
525,573,20,-,90.90067780885333
356,827,32,-,90.89972973532298
213,761,22,-,90.89792561969254
19,583,27,-,90.89715173105385
87,984,18,+,90.89714811615217
290,818,19,-,90.89336714661519
281,937,23,-,90.88703794946208
281,937,19,+,90.88703794946208
787,883,30,-,90.88257837349117
241,666,17,+,90.88151861678735
186,594,32,-,90.88113687565955
303,740,27,-,90.87710955979327
33,171,32,-,90.87697707087558
479,987,32,-,90.87689910386342
48,55,21,-,90.87314806813258
65,573,21,-,90.87248372634721
408,911,20,-,90.86974485909798
707,882,30,-,90.86970901794686
879,986,32,-,90.86773445258873
145,535,22,+,90.86670027553443
463,915,21,-,90.86493548600798
123,346,29,-,90.86493537404613
443,699,32,-,90.86105425006694
841,915,27,-,90.86105417894687
554,971,17,-,90.86105417894687
582,821,30,-,90.86105305611703
231,846,26,-,90.85527205574134
124,570,31,-,90.85523653600296
766,837,17,-,90.85184433027764
660,805,17,-,90.85001782374943
583,777,21,-,90.84813261598967
654,755,18,-,90.84636863427505
391,705,28,-,90.84559631040425
378,961,32,-,90.84559583032477
51,736,29,-,90.84559569210026
576,609,17,+,90.8444627340605
289,442,32,-,90.84395900378374
19,775,31,-,90.83986993105887
340,587,32,-,90.83986564046819
210,462,17,-,90.8390096962011
310,642,23,-,90.83900968791517
29,385,32,-,90.83232945538853
171,987,25,-,90.83232944161655
364,965,32,-,90.82959053519598
442,887,32,-,90.82844035702624
140,269,32,-,90.8284396578892
374,771,26,-,90.82798847235307
106,828,24,-,90.82643757832271
357,387,17,-,90.82316588330289
74,819,32,-,90.8231657422276
485,531,29,-,90.82311855357233
58,285,26,-,90.82112183346564
349,414,25,-,90.82112154998349
563,939,20,-,90.8191641113235
919,961,27,-,90.81903081012263
74,928,32,-,90.81858206997816
544,726,23,-,90.81523412277532
61,662,17,-,90.81500800896237
83,285,28,-,90.81500747554072
438,681,26,-,90.81500581201925
230,844,27,-,90.81500459688012
263,654,25,-,90.81369940117948
413,581,22,-,90.81369939820434
235,455,23,-,90.81059575468018
167,710,32,-,90.80985435106997
54,594,27,-,90.80904324980287
404,462,31,-,90.80727470188835
290,950,19,-,90.80715294668781
682,861,23,-,90.80715261511737
533,961,32,-,90.80715257645517
876,940,17,-,90.80544140432718
257,769,23,-,90.80438770121081
360,692,18,+,90.80124234945134
360,692,18,-,90.80124234945134
158,996,30,-,90.79971557770024
528,703,32,-,90.79968948528496
79,503,24,-,90.79934304184427
840,850,18,-,90.7993429650674
875,902,18,-,90.79934284621146
420,939,18,-,90.79842452219798
215,875,28,-,90.79842434476136
529,886,32,-,90.79519893742166
841,956,17,-,90.7940494325465
352,413,32,-,90.79335272844034
134,890,30,-,90.79335184791576
325,372,17,-,90.79270967530199
446,481,26,-,90.78938094575494
68,446,26,-,90.78937895917323
19,926,23,-,90.78872187673898
99,364,29,-,90.78872127835317
478,622,30,-,90.77794913648617
128,407,17,-,90.7779476363144
280,938,28,-,90.7779471516219
484,550,25,-,90.77746167485682
338,526,30,-,90.77549296607931
743,820,32,-,90.77039189230453
255,587,32,-,90.76973490793826
246,378,19,+,90.76972011730233
123,511,25,-,90.76597858521933
752,806,32,-,90.7542245423503
189,540,17,-,90.75380823504209
89,901,18,-,90.7526731553087
225,302,29,-,90.74945742724087
192,532,32,-,90.74929918536296
129,150,32,-,90.74409879531399
331,974,17,+,90.73789480783674
32,487,32,-,90.73789348750644
22,599,20,-,90.73788190493039
495,738,27,-,90.73290103016737
76,572,32,-,90.73289393067826
71,404,19,-,90.7269025403364
881,906,32,-,90.71971888433774
155,357,19,-,90.71606994742127
298,536,32,-,90.71605088979948
934,993,17,-,90.71551004584471
429,909,25,-,90.71187336582643
26,968,32,-,90.7080435710432
98,839,32,-,90.70187098528648
3,718,18,-,90.6975471825321
461,620,32,-,90.69327698757841
568,946,32,-,90.69119642537747
480,490,19,-,90.68334028054491
190,582,17,+,90.68180595887192
525,569,26,-,90.6756383975892
210,887,19,-,90.67468340237228
235,709,23,-,90.67244325312711
372,574,28,-,90.65860606688483
835,942,23,-,90.65414040451803
171,709,32,-,90.65380084727049
255,374,30,-,90.65331441893825
488,527,23,-,90.64572084812656
232,947,32,-,90.64317866970143
13,625,30,-,90.63798843166327
377,987,17,-,90.63653289363155
32,232,22,-,90.63538555128234
414,609,30,-,90.63491547716073
282,591,26,-,90.63376901791341
179,414,19,-,90.63303693824086
11,290,19,-,90.63112187296332
375,987,17,-,90.62890336035925
139,859,25,+,90.6289032684347
62,375,32,-,90.62886577946327
595,685,18,-,90.62804038691463
252,861,24,-,90.62643832005602
391,771,21,-,90.62643831725345
404,887,20,-,90.62643819719712
187,737,28,-,90.62369936648051
249,570,32,-,90.62369935754971
404,915,24,-,90.62014842908115
349,973,27,-,90.61727459349014
389,396,32,-,90.61351737594465
99,682,24,-,90.61091950301162
587,705,27,-,90.60470460391345
305,867,18,-,90.60470447389116
57,288,32,-,90.60470347016425
99,473,18,-,90.60276323751779
285,682,32,-,90.59954940596383
688,938,24,-,90.59853152610134
785,841,27,-,90.59673451398038
749,795,17,+,90.59005413835509
104,477,17,-,90.58809976578391
167,225,24,-,90.58746147668231
300,317,22,-,90.58731535923782
119,821,31,-,90.5873145523599
710,894,24,-,90.58427205574135
438,475,32,-,90.58427157762257
645,787,27,-,90.5818881995266
613,798,20,+,90.58188804236202
632,906,31,-,90.57929111801269
225,285,32,-,90.57713209291215
700,709,32,-,90.57645794402828
478,898,26,-,90.57474972453247
825,999,20,-,90.57474950494604
166,742,25,-,90.57295892120389
351,956,17,-,90.57295874284684
254,282,25,-,90.57253694891081
522,776,19,+,90.57057500889643
229,777,27,-,90.5705749470281
50,366,17,-,90.56585819944317
